complaint_nbr,hearing_nbr,final_order_date,discipline_nbr,discipline_imposed,statute,discipline_start_date,discipline_end_date,discipline_satisfied_date,discipline_comments,row_revision,creation_user_code,creation_datetime,update_user_code,update_datetime,id
37933,773,5/22/2015,1,Rev,7,5/22/2015,,,,,,,,,12338
37676,773,5/22/2015,1,Rev,P,,,,,,,,,,12262
36246,773,5/22/2015,1,Rev,4,5/22/2015,,,,,,,,,11742
36488,773,5/22/2015,1,Rev,7,5/22/2015,,,,,,,,,11844
37666,773,5/22/2015,1,Rev,7,5/22/2015,,,,,,,,,12255
37039,773,5/22/2015,1,Rev,7,5/22/2015,,,,,,,,,12037
36958,773,5/22/2015,1,Rev,7,5/22/2015,,,,,,,,,12012
37495,773,5/22/2015,1,Rev,7,5/22/2015,,,,,,,,,12199
37231,773,5/22/2015,1,VR,7,5/22/2015,,,,,,,,,12110
37480,773,5/22/2015,1,Rev,7,5/22/2015,5/22/2015,5/22/2015,,,,,,,12194
37649,773,5/22/2015,1,VR,7,5/22/2015,,,,,,,,,12248
37787,773,5/22/2015,1,Sus/Pr,7,5/22/2015,7/6/2016,7/6/2016,use of force training.,,,,,,12300
36934,773,5/22/2015,1,Sus/Pr,7,6/6/2015,7/6/2016,7/6/2016,30 day prospective SUSPENSION to begin 15 days following the filing of the Final Order; 1 year PROBATION to begin at the conclusion of the suspension period; provide staff with proof of successful completion of Commission-approved ethics training prior to the end of the probationary period.,,,,,,12004
37594,773,5/22/2015,1,VR,7,5/22/2015,5/22/2015,5/22/2015,,,,,,,12228
37764,773,5/22/2015,1,Rev,7,5/22/2015,,,,,,,,,12291
36482,773,5/22/2015,1,DI,7,5/22/2015,,,,,,,,,11839
36001,773,5/22/2015,1,VR,4,5/22/2015,5/22/2015,5/22/2015,,,,,,,11641
37771,773,5/22/2015,1,Rev,7,5/22/2015,5/22/2015,5/22/2015,,,,,,,12294
37364,773,5/22/2015,1,Rev,7,5/22/2015,5/22/2015,5/22/2015,,,,,,,12154
37475,773,5/22/2015,1,Rev,P,5/22/2015,5/22/2015,5/22/2015,,,,,,,12192
34463,773,5/22/2015,1,DI,7,5/22/2015,5/22/2015,5/22/2015,,,,,,,11063
34148,773,6/1/2015,1,DI,4,,,,,,,,,,10945
36542,773,5/22/2015,1,PR,7,6/6/2015,12/6/2015,6/6/2015,,,,,,,11866
35243,773,5/22/2015,1,Sus/Pr,7,6/6/2015,7/23/2016,7/11/2016,,,,,,,11356
36828,776,8/21/2015,1,Sus/Pr,7,8/21/2015,8/22/2016,8/22/2016,,,,,,,11972
37019,776,8/21/2015,1,VR,4,8/21/2015,,8/21/2015,,,,,,,12026
37772,776,8/21/2015,1,Rev,7,8/21/2015,,8/21/2015,,,,,,,12295
37601,776,8/21/2015,1,Rev,7,8/21/2015,,8/21/2015,,,,,,,12231
36810,776,8/21/2015,1,Rev,4,8/21/2015,,8/21/2015,,,,,,,11965
23557,672,5/14/2007,1,PR,P,5/29/2007,11/29/2007,11/29/2007,,,,,,,7731
23292,672,5/14/2007,1,Rev,4,5/29/2007,5/29/2007,5/29/2007,,,,,,,7658
33822,750,8/23/2013,1,Rev,7,8/23/2013,8/23/2013,8/23/2013,,,,,,,10829
35446,758,2/24/2014,1,Rev,7,2/6/2014,2/6/2014,2/6/2014,,,,,,,11441
35309,758,2/24/2014,1,Rev,7,2/6/2014,2/6/2014,2/6/2014,,,,,,,11387
35537,758,2/24/2014,1,Rev,7,2/6/2014,2/6/2014,2/6/2014,,,,,,,11480
34567,758,2/24/2014,1,Rev,4,2/24/2014,2/24/2014,2/24/2014,,,,,,,11111
35222,758,2/24/2014,1,DI,P,2/24/2014,2/24/2014,2/24/2014,,,,,,,11345
35929,758,2/24/2014,1,DI,7,2/6/2014,2/6/2014,2/6/2014,,,,,,,11618
35932,758,2/24/2014,1,DI,7,2/6/2014,2/6/2014,2/6/2014,,,,,,,11619
35371,758,2/24/2014,1,Rev,7,2/24/2014,2/24/2014,2/24/2014,,,,,,,11412
35142,758,2/24/2014,1,Rev,7,2/24/2014,2/24/2014,2/24/2014,,,,,,,11326
35049,758,2/24/2014,1,Sus/Pr,7,2/6/2014,4/26/2015,4/26/2015,"45 day prosp. suspension (03/11/14 - 04/25/14); one yr. probation (04/25/14 - 04/25/15); anger mgmt. (DID NOT COMPLETE, OPENED VOP 
CASE # 38929)",,,,,,11284
34987,758,2/24/2014,1,Rev,7,2/24/2014,2/24/2014,2/24/2014,,,,,,,11259
34847,758,2/24/2014,1,VR,7,2/24/2014,2/24/2014,2/24/2014,,,,,,,11210
35442,758,2/24/2014,1,VR,7,,,,,,,,,,11438
33803,758,2/24/2014,1,Rev,7,2/24/2014,2/24/2014,2/24/2014,,,,,,,10826
35491,758,2/24/2014,1,VR,7,2/6/2014,,,,,,,,,11461
33721,758,2/24/2014,1,Rev,7,2/24/2014,2/24/2014,2/24/2014,,,,,,,10804
34554,758,2/24/2014,1,PR,7,3/11/2014,6/11/2014,6/11/2014,already received proof of completion of substance abuse counseling,,,,,,11103
29958,758,2/24/2014,1,Rev,4,,,,,,,,,,9542
31847,758,2/24/2014,1,Sus/Pr,7,2/24/2014,4/1/2015,4/1/2015,Ten day prospective SUSPENSION to be served within 180 days following the filing of the Final Order; One year probation to begin at the conclusion of the suspension period; provide staff with proof of successful completion of Commission approved substance abuse counseling prior to the end of the probationary period.,,,,,,10130
36125,758,2/24/2014,1,Sus/Pr,7,3/11/2014,4/25/2015,4/25/2015,Forty-five day prospective Suspension beginning 15 days following the filing of the Final Order; One year Probation to begin at the conclusion of the suspension period; provide staff with proof of successful completion of Commission approved substance abuse counseling prior to the end of the probationary period.,,,,,,11684
35352,758,2/24/2014,1,Sus/Pr,7,3/15/2014,6/29/2015,6/29/2015,ethics.,,,,,,11405
35614,758,2/24/2014,1,Rev,7,2/24/2014,2/24/2014,2/24/2014,,,,,,,11505
34818,758,2/24/2014,1,Sus/Pr,7,3/11/2014,5/10/2015,11/6/2014,Revoked on case # 36399 on 11/6/2014,,,,,,11200
34998,758,2/24/2014,1,Rev,7,2/24/2014,2/24/2014,2/24/2014,,,,,,,11263
35652,758,2/24/2014,1,Rev,7,2/24/2014,2/24/2014,2/24/2014,,,,,,,11522
34943,758,2/24/2014,1,Rev,7,2/24/2014,2/24/2014,2/24/2014,,,,,,,11246
34181,758,2/24/2014,1,DI,7,2/24/2014,2/24/2014,2/24/2014,,,,,,,10955
35733,758,2/24/2014,1,VR,7,2/6/2014,,,,,,,,,11547
32877,758,2/24/2014,1,Rev,7,2/24/2014,2/24/2014,2/24/2014,,,,,,,10496
33550,758,2/24/2014,1,Sus/Pr,7,3/11/2014,5/10/2015,5/10/2015,"ethics",,,,,,10741
35118,758,2/24/2014,1,Rev,7,2/24/2014,2/24/2014,2/24/2014,,,,,,,11313
35186,758,2/24/2014,1,Rev,7,2/24/2014,2/24/2014,2/24/2014,,,,,,,11337
36489,759,3/21/2014,1,VR,7,3/21/2014,3/21/2014,3/21/2014,Fast-Track,,,,,,11845
34855,758,2/24/2014,1,Rev,4,2/24/2014,2/24/2014,2/24/2014,,,,,,,11213
34133,758,2/24/2014,1,DI,7,2/24/2014,2/24/2014,2/24/2014,,,,,,,10938
35101,758,2/24/2014,1,Rev,4,2/24/2014,2/24/2014,2/24/2014,,,,,,,11302
35795,758,2/24/2014,1,Sus/Pr,7,3/11/2014,6/9/2015,6/9/2015,,,,,,,11566
35584,759,3/26/2014,1,Rev,B,3/26/2014,3/26/2014,3/26/2014,,,,,,,11498
34544,760,6/20/2014,1,Rev,4,,,5/8/2014,,,,,,,11099
33842,760,6/20/2014,1,Rev,4,,,5/8/2014,,,,,,,10842
35057,760,6/20/2014,1,Rev,7,,,5/8/2014,,,,,,,11288
36311,760,6/20/2014,1,Rev,7,6/20/2014,,6/20/2014,,,,,,,11766
35548,760,6/20/2014,1,VR,4,6/20/2014,,6/20/2014,,,,,,,11485
35919,760,6/20/2014,1,VR,7,6/20/2014,,6/20/2014,,,,,,,11611
35988,760,6/20/2014,1,Rev,4,,,,,,,,,,11635
33497,760,6/20/2014,1,Sus/Pr,7,7/5/2014,9/3/2015,,ethics,,,,,,10721
35340,760,6/20/2014,1,Rev,7,6/20/2014,6/20/2014,6/20/2014,,,,,,,11399
36215,760,6/20/2014,1,DN,7,6/20/2014,6/20/2019,,Nullification of Basic Abilities Test scores for all tests taken on or after 4-29-2008 and prohibition from taking a Basic Abilities Test for a period of five years from the date of the Final Order.,,,,,,11731
34173,760,6/20/2014,1,Sus/Pr,7,7/5/2014,7/25/2015,7/25/2015,20 prospective supsension begining 15 days following the filing of the final order; 1 year probation to begin at the conclusion of the supspension period; provide staff with proff of successful completion of commission approved ethics training prior to the end of the probationary period.,,,,,,10949
35022,760,6/20/2014,1,VR,7,,,,,,,,,,11270
33469,764,8/25/2014,1,Rev,7,8/25/2014,,8/25/2014,,,,,,,10708
36026,764,8/25/2014,1,Sus/Pr,7,9/9/2014,9/9/2017,,"Suspension: 9-9-2014 - 9-9-2015Probation: 9-9-2015 - 9-9-2017
Ethics",,,,,,11651
36693,764,8/25/2014,1,Rev,7,,,8/7/2014,,,,,,,11914
34180,764,8/25/2014,1,VR,4,,,,,,,,,,10954
33252,764,8/25/2014,1,DI,4,,,,,,,,,,10615
36018,767,11/24/2014,1,Sus/Pr,7,12/9/2014,1/9/2016,1/9/2016,30-day prospective suspension of certification to begin 15 days after the filing of the Final Order; 1-year period of probation to begin following the conclusion of the suspension period; provide staff with evidence of successful completion of Commission-approved anger management counseling prior to the end of the probationary period.,,,,,,11647
36926,767,11/24/2014,1,Rev,7,,,,,,,,,,12002
36766,767,11/24/2014,1,Rev,7,,,,,,,,,,11947
35162,767,11/24/2014,1,SP,7,12/9/2014,12/9/2014,12/9/2014,2 yrs retroactive suspension.,,,,,,11334
35460,767,12/9/2014,1,Rev,7,12/9/2014,12/9/2014,12/9/2014,,,,,,,11448
37401,771,2/20/2015,1,VR,7,,,,,,,,,,12170
36394,771,2/20/2015,1,DI,,,,,,,,,,,11805
33244,771,2/20/2015,1,VR,4,,,,,,,,,,10612
37212,771,2/20/2015,1,Rev,7,2/5/2015,2/5/2015,2/5/2015,,,,,,,12104
37458,771,2/20/2015,1,Rev,P,2/5/2015,2/5/2015,2/5/2015,,,,,,,12188
36213,771,2/20/2015,1,Rev,7,2/5/2015,2/5/2015,2/5/2015,,,,,,,11729
37344,771,2/20/2015,1,Rev,7,,,,,,,,,,12146
37381,771,2/20/2015,1,Rev,7,2/20/2015,,,,,,,,,12163
36719,771,2/20/2015,1,Rev,4,2/20/2015,,2/20/2015,,,,,,,11926
37336,771,2/20/2015,1,Rev,4,2/20/2015,,,,,,,,,12143
37018,771,2/20/2015,1,Sus/Pr,7,3/7/2015,4/21/2016,4/21/2016,,,,,,,12025
37040,771,2/20/2015,1,Rev,7,,,,,,,,,,12038
36814,771,2/20/2015,1,DI,7,,,,,,,,,,11968
36137,773,5/22/2015,1,DI,7,5/22/2015,,5/22/2015,,,,,,,11689
36491,773,5/22/2015,1,Rev,7,,,,,,,,,,11846
35873,773,5/22/2015,2,PR,7,5/22/2015,5/22/2016,5/22/2016,,,,,,,11592
36019,767,11/24/2014,1,VR,7,,,,,,,,,,11648
35810,767,11/24/2014,1,Rev,4,11/24/2014,11/24/2014,11/24/2014,,,,,,,11569
36754,767,11/24/2014,1,Rev,4,,,,,,,,,,11940
37114,767,11/24/2014,1,Rev,7,11/24/2014,11/24/2014,11/24/2014,,,,,,,12069
36173,767,11/24/2014,1,Rev,4,,,,,,,,,,11713
35990,767,11/24/2014,1,VR,4,11/24/2014,11/24/2014,11/24/2014,,,,,,,11636
35381,767,11/24/2014,1,Rev,4,,,,,,,,,,11415
36121,767,11/24/2014,1,Rev,7,,,,,,,,,,11682
36128,767,11/24/2014,1,Sus/Pr,7,12/9/2014,2/7/2016,2/7/2016,anger management,,,,,,11686
36769,767,11/24/2014,1,Rev,7,,,,,,,,,,11949
35896,767,11/24/2014,1,Rev,7,,,,,,,,,,11603
36407,767,11/24/2014,1,DI,7,,,,LOA,,,,,,11813
34447,767,11/24/2014,1,Sus/Pr,7,12/9/2014,1/23/2016,,use of force.,,,,,,11054
35844,767,11/24/2014,1,Sus/Pr,7,11/24/2014,6/9/2015,6/9/2015,20 day retroactive suspension (11/04/14-11/24/14); 6 mos. probation (Starts on 12/09/14-06/09/15); Ethics (06/01/15 Completed),,,,,,11582
36040,767,11/24/2014,1,Sus/Pr,7,12/9/2014,1/23/2016,10/26/2015,Ethics,,,,,,11658
34485,767,11/24/2014,1,Sus/Pr,7,12/9/2014,1/23/2016,11/9/2015,Ethics,,,,,,11075
36678,767,12/9/2014,1,Rev,7,12/9/2014,12/9/2014,12/9/2014,,,,,,,11906
36777,767,11/24/2014,1,Rev,7,,,,,,,,,,11952
37165,767,11/24/2014,1,Rev,7,,,,,,,,,,12087
29532,767,11/24/2014,1,DI,7,,,,,,,,,,9437
35295,767,11/24/2014,1,DI,7,,,,Issued LOA,,,,,,11379
37162,767,11/24/2014,1,PR,7,12/9/2014,6/9/2015,6/9/2015,ethics,,,,,,12085
36941,767,11/24/2014,1,DI,4,,,,,,,,,,12007
36594,767,11/24/2014,1,Sus/Pr,7,11/24/2014,2/12/2016,,60 day prospective Suspension to be served within 180 days following the filing of the Final Order;1 year Probation to begin at the conclusion of the suspension period; provide staff with proof of successful completion of Commission approved ethics training.,,,,,,11883
30475,767,11/24/2014,1,PR,7,12/9/2014,12/9/2016,12/9/2016,Two year retroactive suspension; Two years Probation beginning 15 days following the filing of the Final Order; provide staff with proof of successful completion of Commission approved Ethics course prior to the end of the probationary period.,,,,,,9719
34511,767,11/24/2014,1,VR,7,,,,,,,,,,11085
34086,767,11/24/2014,1,Rev,7,,,11/6/2014,,,,,,,10930
35927,767,11/24/2014,1,Rev,,,,11/6/2014,,,,,,,11616
29168,767,11/24/2014,1,Rev,7,,,11/6/2014,,,,,,,9319
36617,767,11/24/2014,1,Rev,7,,,11/6/2014,,,,,,,11887
34970,767,11/24/2014,1,Rev,7,,,11/6/2014,,,,,,,11252
37089,767,11/24/2014,1,VR,7,,,11/6/2014,,,,,,,12058
36188,767,11/24/2014,1,Rev,7,,,11/6/2014,,,,,,,11718
36644,767,11/24/2014,1,PR,7,12/9/2014,6/9/2015,6/9/2015,"Substance Abuse: 12/9/2014-6/9/2015
Substance Abuse Counseling",,,,,,11896
32876,767,11/24/2014,1,Sus/Pr,7,4/4/2015,5/4/2016,,Suspension  - 4/4/2015 - 5/4/2015Probation - 5/4/2015 -5/4/2016Anger Management,,,,,,10495
36566,767,12/15/2014,1,Sus/Pr,7,12/30/2014,2/28/2016,,1 year retroactive SUSPENSION; 60 day prospective SUSPENSION beginning 15 days following the filing of the Final Order; 1 year PROBATION to begin at the conclusion of the suspension period; provide staff with proof of successful completion of Commission approved anger management counseling and use of force training prior to the end of the probationary period,,,,,,11877
34175,771,2/20/2015,1,Rev,7,,,2/5/2015,,,,,,,10950
35938,771,2/20/2015,1,Rev,7,,,2/5/2015,,,,,,,11623
35924,771,2/20/2015,1,Rev,7,,,2/5/2015,,,,,,,11614
37378,771,2/20/2015,1,VR,7,,,2/5/2015,,,,,,,12162
37092,771,2/20/2015,1,VR,7,,,2/5/2015,,,,,,,12061
35970,771,2/20/2015,1,Sus/Pr,7,3/7/2015,4/6/2016,4/6/2016,Suspension: 3/7/2015 - 4/6/2015Probation: 4/6/2015 - 4/6/2016Anger Management,,,,,,11628
36458,771,2/20/2015,1,Sus/Pr,7,3/7/2015,3/17/2016,3/17/2016,"Suspension: 3/7/2015 - 3/17/2015
Probation: 3/17/2015 - 3/17/2016
Substance Abuse",,,,,,11828
36692,771,2/20/2015,1,Sus/Pr,7,3/7/2015,10/26/2015,10/26/2015,Suspension: 3/7/2015 - 4/26/2015Probation: 4/26/2015 - 10/26/2015Ethics,,,,,,11913
34602,771,2/20/2015,1,DI,7,,,2/6/2015,,,,,,,11127
37003,771,2/20/2015,1,VR,4,2/5/2015,2/5/2015,2/5/2015,,,,,,,12023
33275,771,2/20/2015,1,VR,P,2/5/2015,2/5/2015,2/5/2015,,,,,,,10623
34918,771,2/20/2015,1,VR,7,2/5/2015,2/5/2015,2/5/2015,,,,,,,11236
36657,771,2/20/2015,1,VR,4,2/5/2015,2/5/2015,2/5/2015,,,,,,,11900
36321,771,2/20/2015,1,VR,4,2/5/2015,2/5/2015,2/5/2015,,,,,,,11771
36812,771,2/20/2015,1,Rev,7,,,,,,,,,,11966
36315,771,2/20/2015,1,Rev,7,,,,,,,,,,11768
36271,771,2/20/2015,1,Rev,P,2/5/2015,2/5/2015,2/5/2015,,,,,,,11748
35855,771,2/20/2015,1,Rev,7,2/5/2015,2/5/2015,2/5/2015,,,,,,,11586
36439,771,2/20/2015,1,Sus/Pr,7,2/20/2015,8/19/2016,,30 Day Prospective Suspension to be served within 180 days following the entry of the Final Order; 1 Year Probation to begin at the conclusion of the suspension period; provide staff with proof of successful completion of Commission-approved substance abuse counseling prior to the end of the probationary period.,,,,,,11821
37155,771,2/20/2015,1,Rev,7,2/5/2015,2/5/2015,2/5/2015,,,,,,,12082
37060,771,2/20/2015,1,Rev,7,2/5/2015,2/5/2015,2/5/2015,,,,,,,12047
36637,771,2/20/2015,1,Rev,7,2/5/2015,2/5/2015,2/5/2015,,,,,,,11894
35976,771,2/20/2015,1,Rev,4,2/5/2015,2/5/2015,2/5/2015,,,,,,,11630
37655,771,2/20/2015,1,Rev,7,2/20/2015,,,,,,,,,12251
36493,771,2/20/2015,1,Rev,7,,,,,,,,,,11848
35345,771,2/20/2015,1,Rev,7,,,,,,,,,,11400
36598,771,2/20/2015,1,Rev,7,,,,,,,,,,11884
34332,771,2/20/2015,1,Rev,7,,,,,,,,,,10999
36533,764,8/25/2014,1,Rev,7,,,,,,,,,,11860
35549,764,8/25/2014,1,Rev,7,,,,,,,,,,11486
36550,764,8/25/2014,1,Rev,7,,,,,,,,,,11869
35045,764,8/25/2014,1,Rev,7,8/25/2014,,8/25/2014,,,,,,,11282
36535,764,8/25/2014,1,Rev,7,,,,,,,,,,11862
36534,764,8/25/2014,1,Rev,7,,,,,,,,,,11861
36385,764,8/25/2014,1,Rev,7,,,,,,,,,,11797
36153,764,8/25/2014,1,Rev,7,8/25/2014,,8/25/2014,,,,,,,11700
35349,764,8/25/2014,1,Rev,7,,,,,,,,,,11403
36009,764,8/25/2014,1,Rev,4,8/25/2014,,8/25/2014,,,,,,,11644
36047,764,8/25/2014,1,Rev,7,,,,,,,,,,11661
35904,764,8/25/2014,1,PR,7,9/9/2014,3/9/2015,3/9/2015,Six month Probation beginning fifteen days following the filing of the Final Order; provide staff with proof of successful completion of Commission approved Substance Abuse counseling prior to the end of the probationary period.,,,,,,11606
35506,764,8/25/2014,1,Sus/Pr,7,9/9/2014,10/9/2015,,Thirty day Prospective Suspension beginning fifteen days following the filing of the Final Order; One year Probation to begin at the conclusion of the suspension period; provide staff with proof of successful completion of Commission approved Ethics training prior to the end of the probationary period.,,,,,,11468
35650,759,8/25/2014,1,Rev,4,8/25/2014,8/25/2014,8/25/2014,,,,,,,11521
34445,764,8/25/2014,1,VR,7,8/7/2014,8/7/2014,8/7/2014,,,,,,,11053
36145,764,8/25/2014,1,Sus/Pr,7,9/9/2014,9/24/2015,,"Suspension: 9-9-2014 - 9-24-2014
Probation: 9-24-2014 - 9-24-2015
Ethics",,,,,,11694
35131,764,8/25/2014,1,Rev,7,,,8/7/2014,,,,,,,11320
35885,764,8/25/2014,1,VR,7,,,8/7/2014,,,,,,,11599
36185,764,8/25/2014,1,Rev,7,,,,,,,,,,11716
36437,764,8/25/2014,1,Rev,7,,,,,,,,,,11819
34557,764,8/25/2014,1,Rev,7,,,,,,,,,,11105
35882,764,8/25/2014,1,Rev,4,,,,,,,,,,11597
37316,776,8/21/2015,1,Rev,4,,,,,,,,,,12134
37989,776,8/21/2015,1,Rev,7,8/21/2015,,,,,,,,,12360
38044,776,8/21/2015,1,Rev,7,8/21/2015,,,,,,,,,12370
37531,776,8/6/2015,1,Rev,7,8/24/2015,8/24/2015,8/24/2015,,,,,,,12208
36101,776,8/21/2015,1,Rev,7,8/21/2015,,,,,,,,,11679
37319,776,8/21/2015,1,Sus/Pr,7,9/5/2015,10/5/2016,10/5/2016,ethics and aids awareness.,,,,,,12135
37897,776,8/21/2015,1,Sus/Pr,7,9/5/2015,10/5/2016,10/5/2016,ethics,,,,,,12330
37217,776,8/21/2015,2,PR,7,8/21/2015,3/5/2016,,,,,,,,12106
35524,776,8/21/2015,1,Rev,7,8/21/2015,,8/21/2015,,,,,,,11474
37176,776,8/21/2015,1,Rev,7,8/21/2015,,8/21/2015,,,,,,,12092
35995,776,8/21/2015,1,Rev,4,8/21/2015,8/21/2015,8/21/2015,,,,,,,11638
37638,776,8/21/2015,1,Rev,4,8/21/2015,8/21/2015,8/21/2015,,,,,,,12243
37611,776,8/21/2015,1,Rev,7,,,,,,,,,,12237
36372,776,8/21/2014,1,Rev,4,8/24/2015,8/24/2015,8/24/2015,,,,,,,11792
36390,776,8/21/2015,1,Rev,7,8/21/2015,,,,,,,,,11802
37879,776,8/31/2015,1,DI,7,8/31/2015,8/31/2015,8/31/2015,,,,,,,12325
37880,776,8/31/2015,1,DI,7,8/25/2015,8/25/2015,8/25/2015,,,,,,,12326
37433,771,2/20/2015,1,Sus/Pr,7,3/7/2015,3/17/2016,3/17/2016,10 day prospective SUSPENSION to be served beginning 15 days after the entry of the Final Order; one year PROBATION to begin at the conclusion of the suspension period; provide staff with proof of successful completion of Commission-approved anger management counseling and Commission-approved sexual harassment training prior to the end of the  probationary period.,,,,,,12180
36753,771,2/20/2015,1,Rev,7,2/20/2015,,,,,,,,,11939
36460,771,2/20/2015,1,Rev,7,2/20/2015,,,,,,,,,11830
35686,771,2/20/2015,1,Rev,4,2/20/2015,,,,,,,,,11534
37106,777,11/23/2015,1,Sus/Pr,7,11/23/2015,11/24/2016,11/24/2016,"10 day retroactive SUSPENSION; 1 year period of PROBATION to begin following the completion of the suspension period; provide staff with proof of successful completion of Commission-approved substance abuse counseling prior to the end of the probationary period.",,,,,,12065
34941,780,11/23/2015,1,Sus/Pr,7,12/8/2015,1/7/2017,,Thirty-day Prospective Suspension beginning 15 days following of the Final Order; 1 Year Probation to begin at the conclusion of the suspension period; provide staff with proof of successful completion of Commission-approved Anger Management counseling prior to the end of the probationary period.,,,,,,11244
36485,780,11/23/2015,1,PR,7,,6/8/2016,,"Probation: 12/8/2015-6/8/2016
Substance Abuse",,,,,,11841
38718,780,11/23/2015,1,DI,7,,,11/5/2015,,,,,,,12524
37323,780,11/23/2015,1,Sus/Pr,7,12/8/2015,3/17/2017,,100 day Prospective SUSPENSION beginning 15 days following of the Final Order; 1 Year PROBATION to begin at the conclusion of the suspension period; provide staff with proof of successful completion of Commission-approved Fitness for Duty Evaluation,,,,,,12137
34304,780,11/23/2015,1,VR,7,,,11/5/2015,,,,,,,10993
36585,780,11/23/2015,1,Rev,4,,,11/5/2015,,,,,,,11880
36130,780,11/23/2015,1,DI,7,11/23/2015,,,,,,,,,11687
36968,780,11/23/2015,1,DI,7,11/23/2015,,,,,,,,,12017
38352,780,11/23/2015,1,Rev,7,11/23/2015,,,,,,,,,12457
37921,780,11/23/2015,1,Rev,7,11/23/2015,,,,,,,,,12335
31046,780,11/23/2015,1,Rev,7,11/23/2015,11/23/2015,11/23/2015,,,,,,,9901
35937,780,11/23/2015,1,Rev,7,,,,,,,,,,11622
37983,780,11/23/2015,1,Rep,7,11/23/2015,,,,,,,,,12355
38166,780,11/23/2015,1,Rev,4,11/23/2015,,,,,,,,,12409
37901,780,11/23/2015,1,Rev,4,11/23/2015,,,,,,,,,12332
37962,780,11/23/2015,1,Rev,4,11/23/2015,11/23/2015,11/23/2015,,,,,,,12349
33878,780,11/23/2015,1,DI,7,11/23/2015,,,,,,,,,10855
37652,780,11/23/2015,1,Sus/Pr,7,12/8/2015,12/18/2016,,10-day prospective SUSPENSION of certification to begin 15 days after the filing of the Final Order; 1 Year period of PROBATION to begin at the conclusion of the suspension period; provide staff with proof of successful completion of Commission-approved Substance Abuse counseling,,,,,,12249
38468,780,11/23/2015,1,Sus/Pr,7,,,,,,,,,,12481
38100,780,11/23/2015,1,Sus/Pr,7,12/8/2015,1/7/2017,,30 day susp.(12/08/15-01/07/16)(COMPLETED)1 year probation (01/07/16-01/07/17) anger management counseling (05/05/16 Completed),,,,,,12391
45096,847,2/26/2021,1,Rev,7,2/11/2021,2/11/2021,,,,flakes-fj,2/17/2021,,2/19/2021,14140
45791,847,2/26/2021,1,Rev,7,2/11/2021,2/11/2021,,,,flakes-fj,2/17/2021,,2/19/2021,14141
42360,847,2/26/2021,1,Rev,7,2/11/2021,2/11/2021,,,,flakes-fj,2/17/2021,,2/19/2021,14142
44592,847,2/26/2021,1,Rev,7,2/11/2021,2/11/2021,,,,flakes-fj,2/19/2021,,,14144
44682,847,2/23/2021,1,Sus/Pr,4,2/23/2021,2/23/2023,,,,bremer-tb2,3/2/2021,,,14156
46319,847,2/26/2021,1,Rev,7,,,,,,bremer-tb2,3/2/2021,,,14157
43607,847,2/26/2021,1,Rev,7,,,,,,bremer-tb2,3/2/2021,,,14158
45255,847,2/26/2021,1,Rev,7,,,,,,bremer-tb2,3/2/2021,,,14159
45949,847,2/26/2021,1,Rev,7,,,,,,bremer-tb2,3/2/2021,,,14160
45433,847,2/26/2021,1,Rev,4,,,,,,bremer-tb2,3/2/2021,,,14161
