complaint_nbr,offense_code,offense_seq_nbr,case_related,offense_comments,row_revision,offense_prefix,offense_date,guideline_penalty,creation_user_code,creation_datetime,update_user_code,update_datetime
44905,5213,1,,Discharging Firearm in Public,,,,,torres-ap,13-Jun-19,,
44906,5404,1,,,,,05/25/2019,,young-dx4,12-Nov-20,,
44907,3562,1,,- more than 20 grams,,1,6-27-2019,3,whiddon-km,30-May-19,whiddon-km,23-Jul-19
44907,3585,1,,Possession of Methamphetamine,,1,6-27-2019,3,whiddon-km,30-May-19,whiddon-km,23-Jul-19
44907,3585,3,,Possession of THC Oil,,1,6-27-2019,3,whiddon-km,23-Jul-19,whiddon-km,26-Feb-21
44907,5202,1,,- Firearm,,1,6-27-2019,3,whiddon-km,04-Oct-19,whiddon-km,04-Oct-19
44908,7318,1,,,,,1-2-2019,3,lehman-rs,31-Mar-20,,
44909,8026,1,,,,,,,torres-ap,13-Jun-19,,
44910,8026,1,,,,,5/30/2019,,price-sl,30-May-19,,
44911,8026,1,,,,,5/30/2019,,price-sl,30-May-19,,
44912,8026,1,,,,,05/16/2019,,flakes-fj,06-Jun-19,,
44913,3564,1,,,,,03-27-2019,10,flakes-fj,06-Jun-19,flakes-fj,08-May-20
44914,3564,1,,,,,4-2-2019,10,price-sl,11-Jun-19,lehman-rs,21-Feb-20
44916,5404,1,,,,,,,torres-ap,13-Jun-19,,
44917,2900,1,,DUI with Property Damage,,,5/22/2019,7,flakes-fj,31-May-19,,
44917,5404,1,,,,,05/22/2019,7,flakes-fj,31-May-19,,
44918,1361,1,,,,,05/21/2019,2,flakes-fj,31-May-19,,
44919,5309,1,,,,,On or between 9-1-2018 & 2-28-2019,6,whiddon-km,12-Jun-19,whiddon-km,16-Aug-19
44920,4002,1,,,,,1-12-2019,11,oconnell-ct,14-Nov-19,,
44921,1022,1,,FALSE IMPRISONMENT/DEADLY WEAPON,,,05/21/2019,8,flakes-fj,03-Jun-19,,
44921,1315,1,,with a Firearm,,,05/21/2019,10,flakes-fj,19-Sep-19,,
44923,0910,1,,,,,05-07-2018,8,flakes-fj,03-Jun-19,flakes-fj,27-Nov-19
44924,3586,1,,- Methamphetamine,,,5-13-2019,10,whiddon-km,28-Jun-19,whiddon-km,20-Sep-19
44926,2607,1,,,,,12-10-2018,10,flakes-fj,03-Jun-19,flakes-fj,18-Oct-19
44928,1350,1,,,,,,8,whiddon-km,03-Jul-19,whiddon-km,03-Jul-19
44930,3809,1,,,,,,,whiddon-km,27-Jun-19,,
44931,1360,1,,(slight to moderate physical injury),,,5-27-2019,10,whiddon-km,30-Oct-19,whiddon-km,22-Nov-19
44932,7308,1,,,,,5-25-2019,7,whiddon-km,21-Dec-20,whiddon-km,15-Feb-21
44933,7305,1,,or Reward for Official Behavior,,,,,whiddon-km,25-Jun-19,,
44934,1360,1,,,,,,,whiddon-km,27-Jun-19,,
44936,7302,1,,(2 counts),,,On or between 05-03-2019 and 05-04-2019; on or between 05-20-2019,8,flakes-fj,11-Jun-19,flakes-fj,03-Mar-20
44937,1364,1,,(3 counts),,,05-27-2019,10,flakes-fj,11-Oct-19,flakes-fj,16-Oct-19
44937,4801,1,,with violence,,,05-27-2019,10,flakes-fj,11-Oct-19,flakes-fj,11-Oct-19
44940,1360,1,,,,,05/31/2019,2,flakes-fj,06-Jun-19,,
44941,8026,1,,,,,06/06/2019,,flakes-fj,12-Jun-19,flakes-fj,12-Jun-19
44942,7315,1,,,,,09/14/2018,6,flakes-fj,30-Jul-19,flakes-fj,30-Jul-19
44943,1325,1,,,,,1-1-2017,8,moon-mx1,15-Aug-19,,
44946,5404,1,,With property damage,,1,5-26-2019,7,johnson-vx2,07-Jun-19,collins-sx9,03-Mar-20
44947,8027,1,,Posted inappropriate comments on social media,,,On or about 2-2-2109,,johnson-vx2,17-Jun-19,,
44948,7303,1,,with Inmate,,,09/19/2018,3,flakes-fj,12-Jun-19,flakes-fj,12-Jun-19
44950,7303,1,,,,,,,collins-sx9,25-Oct-19,,
44951,4801,1,,Without Violence,,,6-3-2019,6,bremer-tb2,04-Dec-19,bremer-tb2,09-Mar-21
44951,5404,1,,W/Property Damage,,,6-3-2019,7,bremer-tb2,04-Dec-19,bremer-tb2,27-Jan-21
44952,8026,1,,,,,,,oconnell-ct,16-Aug-19,,
44954,5003,1,,,,,12-14-2018,3,bremer-tb2,10-Jun-19,bremer-tb2,20-Sep-19
44955,3800,1,,Elderly or Disabled Adult - 2 counts,,,,,price-sl,10-Jun-19,,
44955,3806,1,,2 counts,,,,,price-sl,10-Jun-19,,
44956,5802,1,,,,2,9/9/2019,3,price-sl,10-Jun-19,price-sl,11-Sep-19
44958,2317,1,,,,,05/18/2019,8,flakes-fj,18-Jun-19,,
44959,2607,1,,,,,,,whiddon-km,27-Jun-19,,
44960,1360,1,,,,,4-23-2019,2,moon-mx1,11-Jun-19,,
44961,1360,1,,(Slight to Moderate Physical Injury),,,4-25-2019,10,moon-mx1,11-Jun-19,oconnell-ct,04-Dec-20
44963,1360,1,,,,,5-2-2019,2,moon-mx1,15-Nov-19,moon-mx1,15-Nov-19
44964,5404,1,,,,,5-4-2019,7,moon-mx1,12-Jun-19,,
44965,7308,1,,,,,5-18-2019,7,moon-mx1,12-Jun-19,,
44966,5212,1,,Controlled Substance (THC),,1,9-10-2019,3,moon-mx1,13-Sep-19,,
44967,3562,1,,,,,10-2-2016,3,moon-mx1,12-Jun-19,,
44967,3587,1,,,,,10-2-2016,6,moon-mx1,12-Jun-19,,
44968,5802,1,,(9 counts),,,5-29-2019,8,moon-mx1,12-Jun-19,moon-mx1,12-Jun-19
44969,5212,1,,Controlled Substance,,2,8-27-2019,3,moon-mx1,23-Aug-20,,
44969,5802,1,,,,2,8-27-2019,3,moon-mx1,12-Jun-19,moon-mx1,23-Aug-20
44970,3601,1,,sexual assault-Child under 14,,1,6-7-2003,3,moon-mx1,12-Jun-19,lehman-rs,31-Mar-20
44973,5404,1,,Property Damage,,,5-31-2019,7,torres-ap,13-Jun-19,torres-ap,04-Feb-20
44974,5404,1,,with Property Damage,,,6-1-2019,7,torres-ap,13-Jun-19,torres-ap,08-Oct-20
44976,2607,1,,False Report of Crime,,,7-14-2018,10,bremer-tb2,03-Jul-19,bremer-tb2,03-Jul-19
44985,5801,1,,Possession of Contraband at State Correctional Institution,,,5-9-2019,8,price-sl,04-Dec-19,,
44986,8027,1,,,,,,,whiddon-km,13-Dec-19,,
44988,7303,1,,,,,,,whiddon-km,19-Nov-20,,
44990,1361,1,,,,,2-28-2018,2,whiddon-km,01-Oct-19,,
44993,2600,1,,fraudulent use of personal ID,,2,11-19-2019,3,bremer-tb2,16-Dec-19,bremer-tb2,04-Dec-20
44993,3704,1,,sexual conduct by a child,,2,11-19-2019,3,bremer-tb2,22-Aug-19,bremer-tb2,04-Dec-20
44993,3706,1,,,,2,11-19-2019,3,bremer-tb2,16-Dec-19,bremer-tb2,04-Dec-20
44994,5800,1,,Unlawful Use 2 Way Communication Device,,,On or about 6-5-2019,3,bremer-tb2,26-Nov-19,bremer-tb2,26-Nov-19
44994,5802,1,,,,,On or About 6-5-2019,3,bremer-tb2,26-Nov-19,bremer-tb2,26-Nov-19
44996,5404,1,,,,,5/27/2019,7,bremer-tb2,17-Jun-19,bremer-tb2,12-Mar-20
44997,1361,1,,,,,5/30/2019,2,price-sl,17-Jun-19,price-sl,19-Sep-19
44999,8026,1,,,,,,,price-sl,26-Jun-19,,
45000,2607,1,,,,,3-1-2019,10,whiddon-km,24-Jun-19,whiddon-km,14-Nov-19
45001,3601,1,,,,,,,whiddon-km,17-Jun-19,,
45002,1360,1,,,,,6-14-2019,2,oconnell-ct,28-Jan-20,oconnell-ct,30-Jun-20
45003,2100,1,,- Attempt to Commit Extortion,,1,7-31-2019,3,whiddon-km,26-Dec-19,,
45004,1350,1,,,,,on or about 02-26-2019,8,flakes-fj,26-Feb-21,,
45006,1325,1,,,,,4-4-2019,8,moon-mx1,23-Jul-19,,
45008,8026,1,,,,,6-19-2019,,johnson-vx2,25-Jun-19,,
45010,3707,1,,Use Computer to Solicit Sexual Conduct of a Child,,2,2-6-2020,3,torres-ap,28-Feb-20,,
45010,3707,2,,Use Computer to Solicit Sexual Conduct of a Child Misrepresenting Age,,2,2-6-2020,3,torres-ap,28-Feb-20,,
45010,3707,3,,Unlawful use of 2-way Device to Commit Felony,,2,2-6-2020,3,torres-ap,28-Feb-20,,
45010,3707,4,,Transmission Harmful Material to Child (5 counts),,2,2-6-2020,3,torres-ap,28-Feb-20,,
45012,3533,1,,,,,6-11-2019,10,price-sl,26-Jun-19,price-sl,24-Feb-20
45015,1325,1,,,,,1-5-2019,8,bremer-tb2,16-Aug-19,,
45016,8026,1,,,,,,,oconnell-ct,03-Sep-19,,
45017,8000,1,,,,,,,whiddon-km,27-Aug-19,,
45018,7307,1,,,,,On or between 1-18-2019 & 5-4-2019,8,whiddon-km,24-Sep-19,,
45018,7318,1,,an Inmate (Romantic Association),,,On or between 1-18-2019 & 5-4-2019,3,whiddon-km,07-Nov-19,,
45023,2607,1,,,,,5-13-2019,10,oconnell-ct,13-Nov-19,,
45024,1360,1,,,,,,,price-sl,26-Jun-19,,
45024,1361,1,,Felony Battery,,,,,price-sl,26-Jun-19,,
45024,1363,1,,,,,,,price-sl,26-Jun-19,,
45025,1361,1,,,,,,,price-sl,26-Jun-19,,
45025,2318,1,,,,,,,price-sl,26-Jun-19,,
45028,1360,1,,,,,6-25-2019,2,price-sl,09-Jul-19,price-sl,26-Dec-19
45030,5404,1,,,,1,8-13-2019,7,price-sl,26-Jun-19,price-sl,20-Apr-20
45031,8027,1,,,,,,,whiddon-km,28-Jun-19,whiddon-km,29-Aug-19
45032,2317,1,,,,,On or Between 3-19-2019 & 5-9-2019,8,price-sl,25-Feb-21,,
45038,3564,1,,,,,6-18-2019,10,torres-ap,25-Jul-19,torres-ap,25-Sep-19
45039,3564,1,,,,,6-12-2019,10,oconnell-ct,17-Jul-19,oconnell-ct,18-Oct-19
45040,1325,1,,,,,3-18-2018,8,whiddon-km,26-Sep-19,,
45041,2317,1,,,,,6-26-2019,8,whiddon-km,28-Jun-19,whiddon-km,23-Dec-19
45043,1360,1,,,,,6-19-2019,2,whiddon-km,30-Dec-19,,
45044,8026,1,,,,,,,torres-ap,22-Jul-19,,
45048,5003,1,,In an Official Proceeding,,,5-14-2019,10,bremer-tb2,10-Jul-19,bremer-tb2,07-Oct-19
45050,7316,1,,,,,2-9-2019,6,moon-mx1,23-Jul-19,moon-mx1,16-Apr-20
45053,1350,1,,,,,4/23/2019,8,price-sl,03-Jul-19,price-sl,13-Aug-19
45054,5404,1,,,,,4-15-2019,7,moon-mx1,26-Jul-19,,
45055,5707,1,,in Occupied Structure,,,3-8-2019,6,bremer-tb2,05-Jul-19,bremer-tb2,05-Jul-19
45057,5404,1,,(breath alcohol of .15 or more),,,03-06-2019,7,flakes-fj,15-Jul-19,flakes-fj,25-Nov-19
45058,8025,1,,,,,,,oconnell-ct,16-Jul-19,,
45059,5802,1,,,,,2-2-2019,3,oconnell-ct,04-Oct-19,,
45060,1360,1,,,,,,,price-sl,05-Jul-19,,
45060,2200,1,,W/assault or battery,,,,,price-sl,05-Jul-19,,
45060,2907,1,,w/property damage,,,,,price-sl,05-Jul-19,,
45063,1360,1,,Slight to Moderate Physical Injury,,,6-24-2019,10,collins-sx9,05-Feb-20,collins-sx9,05-Feb-20
45064,2318,1,,,,,,,price-sl,05-Jul-19,,
45065,7303,1,,an Inmate (Written or Oral Communication),,,4-20-2019,3,moon-mx1,23-Aug-20,,
45066,1360,1,,2 counts,,,6-27-2019,2,price-sl,05-Jul-19,collins-sx9,02-Jun-20
45067,1361,1,,Domestic Violence,,,6-28-2019,2,price-sl,05-Jul-19,collins-sx9,03-Jan-20
45068,1317,1,,pregnant victim,,,6-28-2019,3,price-sl,05-Jul-19,oconnell-ct,15-Oct-20
45071,8027,1,,racial remarks.,,,,,whiddon-km,27-Aug-19,,
45072,8026,1,,,,,,,oconnell-ct,12-Jul-19,,
45073,5404,1,,Boating Under the Influence,,,,,price-sl,09-Jul-19,,
45074,1360,1,,,,,7-1-2019,2,price-sl,17-Aug-20,,
45075,5404,1,,With Prop. Damage (2 counts),,,6-9-2019,7,bremer-tb2,13-Aug-19,bremer-tb2,11-Mar-20
45076,5012,1,,,,,3-15-2019,9,bremer-tb2,15-Aug-19,bremer-tb2,15-Aug-19
45077,1350,1,,,,,5-24-2019,8,moon-mx1,26-Jul-19,,
45079,8026,1,,,,,,,price-sl,12-Jul-19,,
45080,7313,1,,,,,,8,moon-mx1,18-Nov-19,,
45081,1370,1,,- Exposure to Personal Injury,,,1-23-2019,6,whiddon-km,12-Nov-19,whiddon-km,12-Nov-19
45083,4801,1,,(Fleeing or Attempting to Elude),,,4-7-2019,8,bremer-tb2,12-Jul-19,bremer-tb2,25-Oct-19
45084,1360,1,,,,,7/7/2019,2,price-sl,12-Jul-19,collins-sx9,03-Feb-20
45085,1360,1,,,,,6/20/2019,2,price-sl,12-Jul-19,collins-sx9,23-Jun-20
45086,1200,1,,,,,6-5-2019,,bremer-tb2,26-Jul-19,bremer-tb2,26-Jul-19
45086,1315,1,,,,,6-5-2019,,bremer-tb2,26-Jul-19,bremer-tb2,26-Jul-19
45086,2907,1,,,,,6-5-2019,,bremer-tb2,26-Jul-19,bremer-tb2,26-Jul-19
45087,2607,1,,,,,on or between 1/18/2019 and 2/13/2019,10,price-sl,23-Jul-19,price-sl,16-Oct-19
45089,7316,1,,(2 counts),,,3-22-2018,6,moon-mx1,12-Jul-19,moon-mx1,15-Aug-19
45089,7317,1,,(2 counts),,,3-22-2018,6,moon-mx1,18-Jul-19,moon-mx1,15-Aug-19
45090,5707,1,,,,,07-07-2019,6,flakes-fj,25-Mar-20,,
45092,1300,1,,Domestic Assault (2 Counts),,,On or Between 10-1-2018 & 5-7-2019,2,oconnell-ct,15-Feb-21,oconnell-ct,01-Jun-21
45092,5309,1,,Written Threats to Kill (Felony),,,On or Between 10-1-2018 & 5-7-2019,3,oconnell-ct,02-Feb-21,oconnell-ct,01-Jun-21
45094,5404,1,,,,,06-20-2019,7,flakes-fj,15-Jul-19,flakes-fj,21-Jan-20
45096,5213,1,,Discharging Firearm in Public,,,07-04-2019,2,flakes-fj,15-Jul-19,flakes-fj,22-Dec-20
45101,8026,1,,,,,07/09/2019,,flakes-fj,17-Jul-19,,
45102,8026,1,,,,,,,torres-ap,18-Jul-19,,
45103,8026,1,,,,,,,oconnell-ct,18-Jul-19,,
45104,7318,1,,,,,,,whiddon-km,09-Mar-20,,
45106,5003,1,,in Official Proceeding,,,5-8-2019,10,bremer-tb2,19-Aug-19,bremer-tb2,30-Jun-20
45107,5801,1,,Introduction of Contraband at State Correctional Institution,,2,,,torres-ap,24-Jan-20,,
45109,2317,1,,,,,6-22-2019,8,torres-ap,22-Jul-19,torres-ap,10-Dec-19
45110,4800,1,,"Tampering with a Witness, Victim or Informant by Intimidation, Threat",,1,10-2-2019,3,torres-ap,19-Nov-19,,
45111,1300,1,,,,,5-26-2019,2,torres-ap,18-Nov-19,,
45111,2907,1,,Less Than $1000,,,5-26-2019,6,torres-ap,18-Nov-19,,
45112,2317,1,,,,,4-30-2019,8,torres-ap,22-Jul-19,torres-ap,06-Nov-19
45113,8026,1,,,,,07/15/2019,,flakes-fj,23-Jul-19,flakes-fj,23-Jul-19
45117,7303,1,,Basic Recruit Trainee,,,,,moon-mx1,18-Nov-19,,
45118,1317,1,,,,2,10-31-2019,3,moon-mx1,06-Nov-19,,
45118,5802,1,,,,2,10-31-2019,3,moon-mx1,06-Nov-19,,
45120,8027,1,,agency sustained poor performance.,,,,,whiddon-km,19-Jul-19,whiddon-km,19-Jul-19
45121,8025,1,,,,,02/20/2019,,flakes-fj,24-Jul-19,flakes-fj,24-Jul-19
45122,1360,1,,(Slight to Moderate Physical Injury),,,7-17-2019,10,bremer-tb2,19-Jul-19,bremer-tb2,12-Mar-20
45123,8026,1,,,,,,,whiddon-km,04-Oct-19,,
45124,7316,1,,,,,02/28/2018,6,flakes-fj,19-Jul-19,flakes-fj,19-Jul-19
45125,8026,1,,,,,,,price-sl,22-Jul-19,,
45126,5218,1,,,,,12-8-2018,4,collins-sx9,13-Mar-20,price-sl,24-Nov-20
45127,2600,1,,Worker's Compensation-False Claim,,2,9-27-2019,3,bremer-tb2,04-Oct-19,bremer-tb2,10-Dec-19
45128,4801,1,,without violence,,,7/20/2019,6,price-sl,22-Jul-19,price-sl,01-Jul-20
45129,5404,1,,,,,7/20/2019,7,price-sl,22-Jul-19,,
45130,3585,2,,3 Counts,,2,10-30-2019,3,price-sl,22-Jul-19,price-sl,12-Nov-19
45130,5200,1,,Use Firearm in Commission of Felony,,2,10-30-2019,3,price-sl,22-Jul-19,price-sl,12-Nov-19
45131,8026,1,,,,,,,price-sl,24-Jul-19,,
45133,8026,1,,,,,,,torres-ap,24-Jul-19,,
45134,5003,1,,In official proceeding,,,On or between 7-12-2019 & 7-19-2019,10,collins-sx9,20-Dec-19,lehman-rs,06-Apr-20
45134,5802,1,,,,,On or between 3-19-2019 & 3-25-2019,8,collins-sx9,02-Jan-20,collins-sx9,02-Jan-20
45134,5802,2,,- Conspiracy,,,On or between 3-19-2019 & 3-25-2019,8,collins-sx9,02-Jan-20,collins-sx9,02-Jan-20
45135,4801,1,,without violence,,1,8/19/2019,6,price-sl,23-Jul-19,price-sl,22-Aug-19
45136,3564,1,,,,,4-30-2019,10,torres-ap,24-Jul-19,torres-ap,25-Sep-19
45137,7303,1,,Inmate (physical contact),,,6-24-2019,3,whiddon-km,01-Jun-20,whiddon-km,29-Aug-20
45139,1360,1,,,,,,,torres-ap,06-Nov-19,,
45140,7305,1,,,,,,,price-sl,23-Jul-19,,
45141,3806,1,,,,2,1-13-2020,3,price-sl,23-Jul-19,price-sl,29-Jan-20
45142,8026,1,,,,,,,whiddon-km,04-Oct-19,,
45143,3625,1,,,,,4-13-2019,13,collins-sx9,09-Oct-19,,
45143,5003,1,,in Official Proceeding,,,6-19-2019,8,collins-sx9,09-Oct-19,,
45144,3562,1,,Not more than 20 grams,,,7-14-2019,3,price-sl,23-Jul-19,collins-sx9,02-Mar-20
45145,4801,1,,,,,7/17/2019,,price-sl,23-Jul-19,,
45146,1360,1,,,,,06/16/2017,2,flakes-fj,24-Jul-19,,
45148,8026,1,,,,,,,price-sl,24-Jul-19,,
45149,2607,1,,,,,"On or Between May 9, 2019 and May 14, 2019",10,bremer-tb2,12-Sep-19,bremer-tb2,30-Jun-20
45150,2200,1,,Occupied Dwelling,,2,11-14-2019,3,price-sl,24-Jul-19,price-sl,15-Nov-19
45151,3572,1,,,,1,9/16/2019,3,price-sl,24-Jul-19,price-sl,19-Sep-19
45152,4809,1,,Use Two Way Communication Device to Facilitate a Felony,,,,,whiddon-km,28-Aug-19,whiddon-km,28-Aug-19
45152,5802,1,,,,,,,whiddon-km,28-Aug-19,,
45153,2317,1,,,,,2-7-2019,8,bremer-tb2,05-May-20,bremer-tb2,05-May-20
45154,2607,1,,,,,5-12-2019,10,bremer-tb2,02-Oct-19,bremer-tb2,26-Nov-19
45155,3532,1,,,,,on or between 03-01-2019 & 05-31-2019,3,flakes-fj,19-May-21,flakes-fj,19-May-21
45155,3572,1,,Methamphetamine,,,on or between 03-01-2019 & 05-31-2019,3,flakes-fj,19-May-21,flakes-fj,19-May-21
45155,5212,1,,"Controlled Substances - 3 Counts (One count each of Ecstasy, Snow, and Adderall)",,,on or between 02-01-2019 & 05-31-2019,3,flakes-fj,19-May-21,flakes-fj,19-May-21
45163,4801,1,,Without Violence,,,6-13-2019,6,moon-mx1,26-Jul-19,,
45164,2317,1,,,,,On or between 3-19-2019 & 5-9-2019,8,price-sl,25-Feb-21,lehman-rs,18-Mar-21
45166,1360,1,,(Slight to Moderate Physical Injury),,,6-23-2019,10,moon-mx1,26-Jul-19,,
45167,7308,1,,,,,7-4-2019,7,moon-mx1,26-Jul-19,,
45168,4801,1,,Without violence,,,07/22/2018,6,collins-sx9,18-Oct-19,,
45169,5802,1,,,,2,2-17-2020,3,moon-mx1,26-Jul-19,moon-mx1,12-Mar-20
45169,7305,1,,,,2,2-17-2020,3,moon-mx1,26-Jul-19,moon-mx1,12-Mar-20
45169,8000,1,,Unlawful Use of  Two-way Communication Device,,2,2-17-2020,3,moon-mx1,26-Jul-19,moon-mx1,12-Mar-20
45170,1370,1,,Exposure to Personal Injury,,,01/24/2019,6,collins-sx9,21-Oct-19,hopkins-gw,28-Oct-19
45171,4801,1,,,,,1/10/2019,6,price-sl,10-Sep-19,,
45173,7303,1,,Inmate,,,06/20/2018,3,flakes-fj,12-Sep-19,,
45178,4820,1,,,,,07/23/2019,6,flakes-fj,29-Aug-19,,
45179,8026,1,,,,,,,price-sl,31-Jul-19,,
45183,5314,1,,,,,7-23-2019,6,bremer-tb2,23-Oct-20,bremer-tb2,27-Oct-20
45183,5802,1,,Conspiracy to Commit,,,7-23-2019,8,bremer-tb2,14-Aug-20,bremer-tb2,27-Oct-20
45184,8026,1,,,,,,,whiddon-km,28-Aug-19,,
45186,8026,1,,,,,,,whiddon-km,28-Aug-19,,
45190,3550,1,,,,,7-24-2019,6,whiddon-km,21-Feb-20,whiddon-km,21-Feb-20
45190,3585,1,,- Buprenorphine,,,7-24-2019,3,whiddon-km,21-Feb-20,whiddon-km,21-Feb-20
45192,5404,1,,,,,7-27-2019,7,whiddon-km,04-Sep-19,whiddon-km,24-Feb-20
45194,2318,1,,,,,,,whiddon-km,04-Sep-19,,
45194,2604,1,,,,,,,whiddon-km,04-Sep-19,,
45196,5404,1,,,,,,,whiddon-km,07-Oct-19,,
45197,5220,1,,(a/k/a Reckless Discharge),,,7-14-2019,2,whiddon-km,22-Nov-19,,
45198,3585,1,,without a Prescription,,2,8-20-2019,3,whiddon-km,31-Jul-19,whiddon-km,22-Nov-19
45200,1360,1,,,,,7-4-2019,,whiddon-km,31-Jul-19,,
45201,3562,1,,Less than 20 grams,,,7/28/2019,3,price-sl,31-Jul-19,collins-sx9,14-Jan-20
45201,3587,1,,,,,7/28/2019,6,price-sl,31-Jul-19,collins-sx9,14-Jan-20
45201,5012,1,,,,,7-28-2019,9,collins-sx9,14-Jan-20,,
45203,5404,1,,,,,7/28/2019,7,price-sl,31-Jul-19,lehman-rs,28-Sep-20
45204,5218,1,,,,,On or about 6-17-2019 to 7-30-2019,4,collins-sx9,21-Jan-20,,
45204,7307,1,,,,,On or about 6-17-2019 to 7-30-2019,8,collins-sx9,21-Jan-20,collins-sx9,21-Jan-20
45207,8026,1,,,,,07/16/2019,,flakes-fj,06-Aug-19,,
45208,8026,1,,,,,,,oconnell-ct,02-Aug-19,,
45211,2607,1,,,,,4-30-2019,10,bremer-tb2,04-Oct-19,bremer-tb2,04-Oct-19
45212,2607,1,,,,,1-20-2019,10,bremer-tb2,27-Jan-20,bremer-tb2,27-Jan-20
45213,2800,1,,dealing in,,,7-20-2019,8,bremer-tb2,06-Sep-19,bremer-tb2,28-Mar-20
45215,8026,1,,,,,,,price-sl,07-Aug-19,,
45216,8026,1,,,,,07/01/2019,,flakes-fj,06-Aug-19,,
45217,7315,1,,,,,"4-3-2015, 8-16-2017, and 2-16-2019",6,flakes-fj,06-Aug-19,flakes-fj,03-Oct-19
45218,3585,1,,- Possession of Methamphetamine,,2,7-15-2020,3,whiddon-km,10-Oct-19,whiddon-km,17-Jul-20
45218,5802,1,,- Introduction of Contraband,,2,7-15-2020,3,whiddon-km,10-Oct-19,whiddon-km,17-Jul-20
45221,1360,1,,,,,7-19-2019,,oconnell-ct,14-Jul-20,,
45223,1360,1,,Slight to Moderate Physical Injury,,,7-28-2019,10,oconnell-ct,19-May-20,,
45223,4804,1,,Tampering with Victim,,,7-28-2019,6,oconnell-ct,19-May-20,oconnell-ct,19-May-20
45224,5305,1,,DUI Over .15 BAL,,1,7-27-2019,7,oconnell-ct,08-Oct-20,oconnell-ct,09-Nov-20
45234,3618,1,,,,2,8-20-2020,3,torres-ap,18-Nov-20,torres-ap,05-Jan-21
45235,1361,1,,,,,10-14-2017,2,flakes-fj,23-Dec-19,,
45237,5404,1,,,,,8/3/2019,7,price-sl,06-Aug-19,price-sl,23-Oct-19
45238,1317,1,,(bodily harm),,,08/05/2019,10,flakes-fj,07-Aug-19,flakes-fj,11-Oct-19
45240,2600,1,,Fraudulent Use of Credit Card,,,On or Between 7-1-2018 & 1-31-2019,8,bremer-tb2,14-Jan-21,bremer-tb2,14-Jan-21
45241,1360,1,,,,,,,price-sl,07-Aug-19,,
45241,5404,1,,,,,8/1/2019,7,price-sl,07-Aug-19,collins-sx9,07-Jul-20
45243,8026,1,,,,,,,whiddon-km,06-Nov-19,,
45244,1361,1,,,,,3-28-2019,2,bremer-tb2,09-Aug-19,bremer-tb2,25-Nov-19
45245,1361,1,,,,,3-23-2019,2,bremer-tb2,02-Oct-19,bremer-tb2,02-Jan-20
45247,4002,1,,,,,3/7/2018,11,price-sl,08-Aug-19,price-sl,15-Aug-19
45249,8026,1,,,,,,,oconnell-ct,20-Aug-19,,
45252,1361,1,,,,,,,price-sl,12-Aug-19,,
45253,3585,1,,Conspiracy to Possess with Intent to Distribute Mixture and Substance Containing Detectable Amount of Controlled Substance,,1,1-28-2020,3,oconnell-ct,24-Mar-20,,
45253,5212,1,,Firearm in Furtherance of Drug Trafficking Crime,,1,1-28-2020,3,oconnell-ct,24-Mar-20,oconnell-ct,24-Mar-20
45255,1361,1,,Domestic Violence,,,8-6-2019,2,bremer-tb2,12-Aug-19,bremer-tb2,05-Feb-20
45256,2318,1,,,,2,10-16-2019,3,bremer-tb2,30-Aug-19,bremer-tb2,25-Jun-20
45256,2500,1,,9 counts,,2,10-16-2019,3,bremer-tb2,30-Aug-19,bremer-tb2,03-Dec-19
45260,2606,1,,,,,6-12-2018,8,whiddon-km,09-Sep-19,whiddon-km,12-Nov-19
45262,5012,1,,,,,03/17/2019,9,flakes-fj,13-Aug-19,flakes-fj,24-Mar-21
45263,1350,1,,,,,9-8-2017,8,torres-ap,21-Nov-19,,
45264,2607,1,,,,,On or between 2-25-2019 & 2-28-2019,10,whiddon-km,28-Aug-19,whiddon-km,27-Dec-19
45265,1361,1,,,,,8-4-2019,2,bremer-tb2,09-Mar-20,lehman-rs,12-Mar-20
45266,7307,1,,,,,,8,collins-sx9,08-Jan-20,,
45267,8026,1,,,,,,,torres-ap,28-Aug-19,,
45269,5405,1,,FLEEING/ATTEMPTING TO ELUDE A POLICE OFFICER,,1,12-07-2020,8,flakes-fj,05-Nov-19,flakes-fj,29-Jan-21
45270,7317,1,,,,,On or Between 9-22-2018 & 10-6-2018,6,bremer-tb2,13-Nov-19,bremer-tb2,13-Jul-20
45271,3562,1,,,,,08-14-2019,3,flakes-fj,11-Sep-20,,
45272,8025,1,,,,,,,oconnell-ct,28-Aug-19,,
45274,5802,1,,Conspiracy to Introduce Contraband into Prison,,1,3-12-2020,3,oconnell-ct,03-Jun-20,,
45274,7301,1,,,,1,3-12-2020,3,oconnell-ct,03-Jun-20,,
45276,8026,1,,,,,,,whiddon-km,29-Aug-19,,
45277,8026,1,,,,,07/23/2019,,flakes-fj,20-Aug-19,,
45281,3616,1,,,,,8-14-2019,3,oconnell-ct,20-Dec-19,,
45282,5404,1,,,,,8-17-2019,7,bremer-tb2,20-Aug-19,bremer-tb2,08-Jul-20
45283,8027,1,,,,,,,torres-ap,07-Oct-19,,
45284,7315,1,,,,,On or before 7-31-2019,6,mckee-dl,26-Apr-21,,
45285,1361,1,,,,,Between 8-6-2017 & 8-7-2017,2,oconnell-ct,12-Nov-19,oconnell-ct,13-Dec-19
45289,8026,1,,,,,,,torres-ap,28-Aug-19,,
